id,date,kind,amount_cents,merchant,category,account_id,city,method,recurring,description
TX-010557,2026-06-05,expense,3101,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010558,2026-06-05,expense,2044,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010559,2026-06-05,expense,1873,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010560,2026-06-05,expense,3591,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010561,2026-06-05,expense,728,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010562,2026-06-05,expense,1232,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010563,2026-06-05,expense,1346,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010564,2026-06-05,expense,6777,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010565,2026-06-06,expense,381,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010566,2026-06-06,expense,1282,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010567,2026-06-06,expense,3166,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010568,2026-06-06,expense,5908,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010569,2026-06-06,expense,4122,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010570,2026-06-06,expense,3528,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010571,2026-06-06,expense,4865,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010572,2026-06-06,expense,2861,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010573,2026-06-06,expense,2076,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010574,2026-06-06,expense,4671,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010575,2026-06-06,expense,2634,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010503,2026-06-07,expense,58600,Energía del Norte,Servicios,checking,Monterrey,SPEI,1,Servicios · Energía del Norte
TX-010576,2026-06-07,expense,6796,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010577,2026-06-07,expense,686,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010578,2026-06-07,expense,4484,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010579,2026-06-07,expense,404,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010580,2026-06-07,expense,2655,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010581,2026-06-07,expense,3391,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010582,2026-06-07,expense,1504,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010583,2026-06-07,expense,2631,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010584,2026-06-07,expense,2576,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010585,2026-06-07,expense,4034,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010586,2026-06-07,expense,4025,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010587,2026-06-07,expense,1791,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010504,2026-06-08,expense,21000,Agua y Drenaje,Servicios,checking,Monterrey,SPEI,1,Servicios · Agua y Drenaje
TX-010588,2026-06-08,expense,606,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010589,2026-06-08,expense,5149,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010590,2026-06-08,expense,3493,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010591,2026-06-08,expense,3082,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010592,2026-06-08,expense,1580,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010593,2026-06-08,expense,3150,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010594,2026-06-08,expense,2733,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010595,2026-06-08,expense,2094,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010596,2026-06-08,expense,7125,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010597,2026-06-08,expense,6344,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010598,2026-06-08,expense,6174,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010599,2026-06-08,expense,1917,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010600,2026-06-08,expense,7185,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010601,2026-06-09,expense,3694,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010602,2026-06-09,expense,5097,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010603,2026-06-09,expense,4138,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010604,2026-06-09,expense,2387,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010605,2026-06-09,expense,4631,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010606,2026-06-09,expense,2385,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010607,2026-06-09,expense,2886,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010608,2026-06-09,expense,876,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010609,2026-06-09,expense,7677,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010610,2026-06-09,expense,5202,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010500,2026-06-10,income,800000,Norte Digital · bono,Bonos,checking,Monterrey,SPEI,0,Bonos · Norte Digital · bono
TX-010505,2026-06-10,expense,39900,Telefonía Móvil,Servicios,checking,Monterrey,SPEI,1,Servicios · Telefonía Móvil
TX-010611,2026-06-10,expense,3450,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010612,2026-06-10,expense,5040,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010613,2026-06-10,expense,4866,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010614,2026-06-10,expense,2656,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010615,2026-06-10,expense,4154,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010616,2026-06-10,expense,1697,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010617,2026-06-10,expense,2174,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010618,2026-06-10,expense,1304,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010619,2026-06-10,expense,3708,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010620,2026-06-10,expense,719,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010621,2026-06-10,expense,1672,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010622,2026-06-10,expense,1637,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010623,2026-06-10,expense,2871,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010624,2026-06-11,expense,1918,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010625,2026-06-11,expense,689,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010626,2026-06-11,expense,3600,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010627,2026-06-11,expense,1863,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010628,2026-06-11,expense,3116,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010629,2026-06-11,expense,3076,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010630,2026-06-11,expense,3849,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010631,2026-06-11,expense,914,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010632,2026-06-11,expense,2650,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010633,2026-06-11,expense,5839,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010634,2026-06-11,expense,7225,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010506,2026-06-12,expense,24900,Video Plus,Suscripciones,checking,Monterrey,SPEI,1,Suscripciones · Video Plus
TX-010635,2026-06-12,expense,2214,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010636,2026-06-12,expense,2903,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010637,2026-06-12,expense,1442,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010638,2026-06-12,expense,2714,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010639,2026-06-12,expense,1617,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010640,2026-06-12,expense,3095,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010641,2026-06-12,expense,1180,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010642,2026-06-12,expense,3534,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010643,2026-06-12,expense,2994,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010644,2026-06-12,expense,714,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010645,2026-06-12,expense,1782,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010646,2026-06-12,expense,1933,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010647,2026-06-12,expense,2474,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010648,2026-06-12,expense,2588,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010649,2026-06-13,expense,3706,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010650,2026-06-13,expense,2889,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010651,2026-06-13,expense,3503,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010652,2026-06-13,expense,668,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010653,2026-06-13,expense,5013,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010654,2026-06-13,expense,2191,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010655,2026-06-13,expense,1578,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010656,2026-06-13,expense,502,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010657,2026-06-13,expense,2439,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010507,2026-06-14,expense,12900,Música Premium,Suscripciones,checking,Monterrey,SPEI,1,Suscripciones · Música Premium
TX-010658,2026-06-14,expense,725,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010659,2026-06-14,expense,5145,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010660,2026-06-14,expense,1908,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010661,2026-06-14,expense,5618,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010662,2026-06-14,expense,4329,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010663,2026-06-14,expense,2296,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010664,2026-06-14,expense,2390,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010665,2026-06-14,expense,5405,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010666,2026-06-14,expense,7498,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010667,2026-06-14,expense,4829,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010668,2026-06-14,expense,680,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010669,2026-06-14,expense,1955,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010670,2026-06-14,expense,3526,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010671,2026-06-14,expense,2665,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010497,2026-06-15,income,1920000,Norte Digital · nómina,Nómina,checking,Monterrey,SPEI,1,Nómina · Norte Digital · nómina
TX-010672,2026-06-15,expense,2331,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010673,2026-06-15,expense,2979,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010674,2026-06-15,expense,1938,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010675,2026-06-15,expense,2899,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010676,2026-06-15,expense,3466,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010677,2026-06-15,expense,2070,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010678,2026-06-15,expense,3428,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010679,2026-06-15,expense,3408,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010680,2026-06-15,expense,2777,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010681,2026-06-15,expense,1877,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010682,2026-06-15,expense,5090,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010683,2026-06-15,expense,5309,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010684,2026-06-15,expense,4051,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010685,2026-06-16,expense,3699,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010686,2026-06-16,expense,404,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010687,2026-06-16,expense,2333,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
